Organic Waste,Paper,Cardboard,Plastic (PET),Plastic (Other),Metals (Aluminum),Metals (Iron and Steel),Glass,Textiles,E-waste,Rubber,Other
33.11147,17.265772,6.986534,9.154251,3.9041743,2.6514485,4.9998646,6.8252063,4.446271,2.2524009,2.3774374,4.088481
34.495903,17.782871,7.095379,9.886436,3.983231,2.8033943,5.3716116,7.191347,4.5815487,2.289121,2.468441,4.356786
32.090015,16.644085,6.626423,9.056418,3.7371154,2.6031394,4.9513903,6.7486567,4.292447,2.1534615,2.3041828,4.0583963
34.86438,17.957283,7.1672025,10.013558,4.020925,2.8340645,5.435971,7.259148,4.625826,2.309898,2.493598,4.402486
35.16156,20.267567,8.960116,8.4893,3.6479635,2.7483754,4.3349886,6.6508226,4.754463,2.4727364,2.8711858,3.1846173
33.32514,17.22871,6.8671737,9.48253,3.8634653,2.7059455,5.167122,6.9759235,4.440865,2.223106,2.3885093,4.211582
33.446274,17.286049,6.890785,9.524321,3.8758574,2.7160282,5.18828,6.998213,4.455421,2.2299361,2.3967795,4.2266064
34.646618,18.395039,7.7548556,8.942214,4.2434998,2.6722693,4.8894367,6.783118,4.7212963,2.4594135,2.4924917,3.9974358
34.957825,18.001513,7.185416,10.045795,4.030484,2.8418422,5.452292,7.276342,4.6370544,2.3151667,2.4999778,4.414075
34.242447,17.662903,7.0459757,9.798996,3.9573033,2.7822976,5.327342,7.1447105,4.551092,2.2748294,2.4511366,4.3253508
31.787941,16.501104,6.567542,8.952205,3.7062142,2.577996,4.898629,6.693074,4.2561483,2.1364288,2.2835593,4.0209317
37.288483,18.511791,8.245642,10.008566,4.240259,2.3054812,5.334976,7.9529233,4.9699163,2.4839902,2.6583223,4.6666126
34.444614,17.758595,7.0853815,9.868742,3.9779844,2.7991252,5.3626533,7.18191,4.5753856,2.2862287,2.4649394,4.350425
34.374092,17.725214,7.0716352,9.844412,3.97077,2.793255,5.350335,7.1689334,4.566911,2.2822523,2.4601245,4.3416777
34.185333,17.635868,7.034842,9.77929,3.9514604,2.7775435,5.3173656,7.134201,4.544229,2.2716088,2.447237,4.318267
36.488457,18.726011,7.4837675,10.573854,4.187063,2.969245,5.719638,7.5579824,4.820982,2.4014735,2.6044793,4.603911
33.312386,17.222673,6.8646874,9.478129,3.8621607,2.7048836,5.164894,6.9735765,4.439332,2.2223866,2.387638,4.2100005
33.581375,17.349995,6.9171185,9.570929,3.8896773,2.727273,5.2118764,7.0230713,4.471655,2.2375538,2.406003,4.2433615
33.06247,17.104382,6.815974,9.391911,3.836595,2.684082,5.121243,6.9275913,4.4093013,2.2082949,2.370576,4.179005
35.84695,18.422367,7.3587255,10.352539,4.1214395,2.915849,5.60759,7.4399443,4.743896,2.3653014,2.5606816,4.5243483
36.10248,18.543318,7.4085336,10.440697,4.147579,2.937118,5.6522226,7.4869623,4.774602,2.3797097,2.5781276,4.556041
33.47073,17.297623,6.8955517,9.532757,3.8783588,2.7180634,5.1925507,7.0027122,4.4583592,2.231315,2.398449,4.229639
33.018215,17.083433,6.8073473,9.376642,3.8320677,2.6803985,5.113513,6.9194484,4.403983,2.2057993,2.3675542,4.1735163
34.222473,17.653446,7.042082,9.792104,3.9552598,2.7806349,5.323853,7.141035,4.5486917,2.273703,2.4497728,4.3228736
34.729984,17.89367,7.141006,9.967193,4.007177,2.822878,5.412497,7.234419,4.609677,2.3023198,2.4844227,4.3858175
36.163696,18.572292,7.420466,10.461816,4.153842,2.9422135,5.6629148,7.4982266,4.7819576,2.3831615,2.582307,4.563633
35.042534,18.041609,7.201928,10.07502,4.0391498,2.848893,5.4670877,7.291929,4.647234,2.3199432,2.5057611,4.424581
32.84485,17.001373,6.7735553,9.316833,3.814333,2.6659684,5.083233,6.8875484,4.383151,2.196024,2.3557181,4.1520147
34.069656,17.581114,7.012295,9.739383,3.9396272,2.7679152,5.297161,7.1129165,4.5303288,2.2650862,2.4393396,4.3039203
35.586617,18.29914,7.3079815,10.262726,4.094808,2.8941803,5.5621195,7.392042,4.712613,2.3506222,2.5429077,4.4920607
34.263893,17.673052,7.0501547,9.806393,3.959497,2.7840824,5.331087,7.1486564,4.553669,2.2760384,2.4526007,4.3280106
34.152626,17.620388,7.028467,9.768007,3.9481149,2.7748213,5.311653,7.1281834,4.540299,2.2697647,2.4450045,4.314211
32.999714,17.074677,6.8037415,9.370259,3.8301752,2.6788583,5.110282,6.916044,4.40176,2.2047563,2.366291,4.1712217
35.16787,18.100937,7.2263594,10.118261,4.0519714,2.8593256,5.4889803,7.3149915,4.6622953,2.3270106,2.5143185,4.4401264
34.73994,17.898382,7.142947,9.970628,4.0081954,2.8237066,5.414236,7.236251,4.610873,2.3028812,2.4851022,4.3870525
33.53743,17.329193,6.9085526,9.555767,3.885182,2.7236152,5.2042007,7.014985,4.4663744,2.235076,2.4030027,4.237911
34.000713,17.548481,6.9988565,9.715599,3.9325745,2.762177,5.28512,7.100231,4.522044,2.2611988,2.4346328,4.29537
36.194588,18.586914,7.426487,10.472472,4.1570015,2.9447846,5.6683097,7.50391,4.7856693,2.3849034,2.584416,4.567464
33.64785,17.38146,6.9300766,9.5938635,3.8964777,2.7328062,5.223488,7.035303,4.4796433,2.2413023,2.4105415,4.2516065
33.1302,17.136438,6.8291755,9.415276,3.8435235,2.6897192,5.1330724,6.9400535,4.41744,2.2121136,2.3751998,4.1874046
33.072243,17.109007,6.8178787,9.395282,3.837595,2.6848955,5.12295,6.92939,4.4104757,2.2088459,2.371243,4.180217
34.029602,17.562157,7.0044875,9.725565,3.93553,2.7645817,5.290166,7.105547,4.525516,2.2628279,2.436605,4.298953
35.59439,18.302822,7.309497,10.2654085,4.0956035,2.8948274,5.5634775,7.3934727,4.7135477,2.3510606,2.5434384,4.4930253
33.056477,17.101543,6.814805,9.389841,3.8359818,2.6835828,5.1201954,6.926488,4.408581,2.2079568,2.3701663,4.1782613
31.125118,16.187368,6.438345,8.723536,3.6384096,2.522826,4.782858,6.5711126,4.1765013,2.0990546,2.238306,3.9387257
33.953644,17.526201,6.9896812,9.69936,3.9277592,2.7582588,5.2768984,7.09157,4.5163884,2.2585447,2.431419,4.2895317
35.388184,18.20522,7.2693033,10.194269,4.074509,2.8776636,5.527461,7.35553,4.6887693,2.3394334,2.5293603,4.4674506
33.915836,17.508307,6.982312,9.6863165,3.923892,2.7551122,5.270295,7.0846133,4.5118456,2.256413,2.4288378,4.2848434
34.279778,17.680573,7.0532513,9.811874,3.961122,2.7854047,5.3338623,7.1515794,4.555578,2.2769341,2.4536853,4.329981
31.62881,16.425781,6.536525,8.8973055,3.6899357,2.5647507,4.8708344,6.6637936,4.2370267,2.127456,2.2726948,4.001196
34.604828,17.83443,7.116611,9.924015,3.994374,2.812461,5.3906374,7.2113905,4.594638,2.2952628,2.4758778,4.3702955
33.793587,17.450441,6.9584827,9.64414,3.911386,2.7449365,5.248942,7.0621185,4.497155,2.2495196,2.4204912,4.269681
36.068153,18.52707,7.401843,10.428854,4.144068,2.934261,5.646227,7.4806466,4.7704773,2.3777742,2.5757842,4.5517836
33.866005,17.484718,6.9725986,9.669125,3.9187942,2.7509642,5.261591,7.0754437,4.505857,2.253603,2.4254355,4.2786627
34.278618,17.680023,7.0530257,9.811474,3.9610033,2.7853084,5.3336596,7.151366,4.555439,2.2768688,2.4536061,4.329837
35.846752,18.422272,7.3586864,10.35247,4.121419,2.9158325,5.6075554,7.4399076,4.743872,2.3652902,2.560668,4.524324
36.64302,17.234375,8.106338,9.667759,3.8831937,3.3722467,5.126153,7.312086,4.5646005,1.9336629,3.1523178,3.1869712
34.851486,17.95118,7.164689,10.0091095,4.019606,2.8329911,5.4337187,7.2567754,4.6242766,2.3091707,2.4927177,4.4008865
34.311092,17.695395,7.0593557,9.822678,3.9643254,2.7880113,5.3393316,7.1573415,4.559341,2.2786999,2.4558234,4.333864
33.064774,17.10547,6.816423,9.392705,3.8368306,2.6842737,5.121645,6.9280157,4.4095783,2.2084246,2.370733,4.179291
34.3742,17.725266,7.0716567,9.84445,3.9707813,2.7932644,5.350354,7.168954,4.566924,2.2822585,2.4601321,4.3416915
32.7963,16.978394,6.7640915,9.300083,3.8093665,2.6619272,5.074753,6.8786154,4.377317,2.1932864,2.3524032,4.145993
34.885048,17.814224,7.067936,10.032063,3.9755578,2.9538827,5.3383713,7.1142483,4.533633,2.1702042,2.4753385,4.20264
34.394062,17.734667,7.075528,9.851301,3.9728131,2.7949173,5.3538237,7.1726084,4.569311,2.2833784,2.4614878,4.344155
34.473682,17.772354,7.0910473,9.87877,3.980958,2.8015447,5.36773,7.1872587,4.5788784,2.2878678,2.4669237,4.3540297
33.323082,17.227736,6.866772,9.481819,3.8632545,2.7057738,5.1667624,6.9755445,4.4406176,2.2229896,2.3883686,4.211327
33.712715,17.412163,6.9427195,9.6162405,3.9031131,2.7382052,5.234817,7.0472383,4.4874372,2.2449596,2.41497,4.259651
33.509914,17.31617,6.9031897,9.546275,3.8823671,2.721325,5.199395,7.009922,4.463068,2.2335243,2.401124,4.234499
34.180077,17.633379,7.0338173,9.777477,3.9509225,2.777106,5.3164473,7.133234,4.543597,2.2713122,2.4468784,4.317615
33.564537,17.342024,6.9138365,9.565119,3.8879547,2.7258716,5.2089353,7.019973,4.469631,2.2366042,2.4048533,4.241273
32.231674,16.711138,6.654035,9.10529,3.751607,2.6149306,4.9761333,6.7747226,4.309469,2.1614494,2.3138545,4.075966
34.258408,17.670456,7.0490856,9.804501,3.9589357,2.783626,5.330129,7.147647,4.55301,2.2757292,2.4522262,4.32733
33.226036,17.1818,6.847856,9.448339,3.8533273,2.6976962,5.1498117,6.957688,4.428956,2.2175176,2.381743,4.1992908
33.757355,17.433292,6.951421,9.631641,3.9076798,2.741921,5.242614,7.0554523,4.4928017,2.2474768,2.4180179,4.2651877
32.296696,17.440165,7.0217915,9.211849,3.2731183,2.7042856,4.843921,6.851779,4.245886,2.0831459,2.5107517,3.747366
34.6045,17.834272,7.1165466,9.923901,3.99434,2.8124332,5.390579,7.2113295,4.594598,2.2952442,2.475855,4.370254
32.992752,17.07138,6.8023844,9.367857,3.829463,2.678279,5.1090655,6.914763,4.4009237,2.2043636,2.3658156,4.170358
33.610176,17.363628,6.9227333,9.580866,3.892624,2.7296705,5.2169075,7.028371,4.475116,2.239178,2.4079695,4.246934
33.081654,17.11346,6.8197126,9.398527,3.8385572,2.6856785,5.1245933,6.931121,4.4116063,2.2093763,2.3718853,4.181384
34.462196,17.766918,7.088809,9.874807,3.979783,2.8005886,5.3657246,7.1851454,4.5774984,2.2872202,2.4661398,4.3526053
33.980183,17.538763,6.994854,9.708515,3.9304743,2.760468,5.2815332,7.0964527,4.519577,2.2600412,2.4332309,4.2928233
33.437378,17.281837,6.8890514,9.521252,3.874947,2.7152877,5.1867256,6.996576,4.454352,2.2294345,2.396172,4.225503
32.52126,16.848207,6.7104807,9.205194,3.7812304,2.639034,5.026713,6.8280067,4.344267,2.1777778,2.3336253,4.1118813
33.76665,17.43769,6.953233,9.634848,3.9086304,2.7426944,5.2442374,7.0571623,4.4939184,2.2480009,2.4186525,4.2663403
34.119957,17.604923,7.022099,9.756737,3.9447727,2.7721019,5.3059473,7.1221714,4.536373,2.2679224,2.4427738,4.3101587
32.468002,16.822998,6.7001,9.186821,3.7757826,2.634601,5.0174103,6.8182073,4.3378673,2.1747746,2.3299892,4.105276
34.607666,17.835773,7.1171646,9.924994,3.9946642,2.812697,5.391133,7.2119126,4.594979,2.2954228,2.4760716,4.3706474
35.061836,18.050747,7.205691,10.08168,4.0411243,2.8504999,5.4704595,7.2954807,4.6495533,2.3210316,2.5070791,4.4269753
33.331425,17.231686,6.8683987,9.484697,3.8641083,2.7064686,5.1682196,6.97708,4.44162,2.2234602,2.3889382,4.212362
33.33616,17.233925,6.869321,9.48633,3.8645923,2.7068624,5.169046,6.9779506,4.4421887,2.223727,2.3892612,4.212949
35.01493,18.028543,7.1965475,10.065496,4.036326,2.8465955,5.4622664,7.28685,4.643917,2.3183868,2.5038767,4.421158
33.56719,17.34328,6.9143534,9.566034,3.8882263,2.7260923,5.2093987,7.020461,4.4699507,2.236754,2.4050345,4.2416024
33.746098,17.427963,6.9492264,9.627757,3.906528,2.740984,5.2406473,7.053381,4.491449,2.246842,2.4172492,4.263791
34.340134,17.709139,7.065016,9.832696,3.9672961,2.7904286,5.3444037,7.162685,4.5628304,2.2803373,2.457806,4.3374662
33.811714,17.45902,6.962016,9.650394,3.9132404,2.7464452,5.252108,7.065454,4.4993334,2.2505417,2.421729,4.2719293
33.738007,17.424133,6.94765,9.624967,3.9057007,2.7403107,5.239235,7.0518923,4.4904766,2.2463858,2.416697,4.262788
34.62153,17.842335,7.1198664,9.929777,3.9960823,2.8138509,5.3935537,7.214463,4.5966444,2.2962046,2.477018,4.372367
32.8292,16.993965,6.7705045,9.311432,3.812732,2.6646655,5.0804987,6.8846684,4.3812704,2.1951413,2.3546495,4.1500735
34.292767,17.68672,7.0557833,9.816355,3.9624507,2.7864861,5.336131,7.15397,4.557139,2.2776666,2.4545722,4.3315916
34.957733,18.00147,7.185399,10.045765,4.0304747,2.8418345,5.452276,7.276325,4.637044,2.3151617,2.4999719,4.414064
34.15291,17.620522,7.0285225,9.768105,3.9481437,2.774845,5.3117027,7.1282353,4.540333,2.2697806,2.4450235,4.314246
33.46032,17.292694,6.8935223,9.529165,3.8772936,2.717197,5.190732,7.0007963,4.4571085,2.230728,2.397738,4.228348
34.583576,17.82437,7.112468,9.916683,3.9921997,2.8106916,5.3869247,7.2074795,4.592084,2.2940643,2.4744267,4.367659
34.125343,17.607473,7.0231495,9.758595,3.945324,2.7725506,5.3068886,7.123163,4.5370207,2.2682264,2.4431417,4.3108273
33.950294,17.524616,6.989029,9.698204,3.9274168,2.7579803,5.276314,7.090954,4.515986,2.2583559,2.4311905,4.289117
35.239174,18.134686,7.2402573,10.14286,4.0592656,2.8652606,5.501434,7.328111,4.670863,2.331031,2.5191865,4.4489694
36.923416,18.931892,7.5685506,10.723915,4.231559,3.005449,5.79561,7.6380177,4.873249,2.4259994,2.6341758,4.657857
30.66117,15.967766,6.347912,8.563475,3.5909486,2.4842088,4.7018228,6.4857445,4.120751,2.072894,2.2066307,3.8811846
33.80893,17.457703,6.9614735,9.649434,3.9129555,2.7462137,5.251622,7.064942,4.4989986,2.2503848,2.4215388,4.271584
34.207153,17.646196,7.039096,9.786819,3.953693,2.7793598,5.3211775,7.1382165,4.546851,2.2728393,2.4487271,4.3209734
39.81688,20.211838,8.173855,11.236404,4.482106,3.7249918,6.3755827,8.577059,5.2120056,2.4865148,2.6823597,4.98258
34.30246,17.691309,7.0576735,9.8197,3.9634426,2.787293,5.3378243,7.1557536,4.558304,2.2782133,2.455234,4.332794
33.32447,17.228394,6.8670425,9.482298,3.8633966,2.7058895,5.1670046,6.9757996,4.440784,2.2230678,2.388463,4.211499
33.219425,17.178673,6.8465676,9.446058,3.8526511,2.6971462,5.1486573,6.9564714,4.4281616,2.217145,2.3812916,4.198471
35.353886,18.188984,7.262617,10.182436,4.071,2.8748088,5.52147,7.349219,4.6846476,2.3374994,2.5270185,4.4631968
34.764137,17.909836,7.1476636,9.978976,4.0106707,2.8257208,5.4184628,7.2407036,4.613781,2.3042457,2.4867544,4.3900537
35.10437,18.07088,7.2139816,10.0963545,4.045476,2.8540401,5.477889,7.3033075,4.654665,2.32343,2.5099833,4.432251
34.166275,17.626846,7.0311275,9.772716,3.949511,2.7759573,5.3140373,7.1306944,4.541939,2.270534,2.4459362,4.3159037
33.595352,17.35661,6.9198427,9.57575,3.891107,2.7284365,5.214318,7.0256433,4.4733343,2.2383418,2.4069571,4.2450953
33.65773,17.386137,6.932002,9.597272,3.8974886,2.7336287,5.225213,7.0371213,4.48083,2.2418594,2.4112163,4.252832
32.583107,16.877481,6.722536,9.226532,3.7875574,2.6441817,5.037515,6.839387,4.351699,2.181265,2.3378477,4.1195517
33.532795,17.327,6.9076495,9.554169,3.884708,2.7232294,5.203391,7.0141325,4.4658175,2.2348146,2.4026864,4.2373366
35.857944,18.42757,7.3608685,10.356333,4.1225643,2.9167643,5.6095104,7.441967,4.7452173,2.3659213,2.5614324,4.525712
34.353813,17.715614,7.0676823,9.837416,3.9686956,2.791567,5.346793,7.165202,4.564474,2.2811089,2.45874,4.339163
34.20006,17.64284,7.0377135,9.784372,3.9529674,2.7787697,5.3199387,7.1369114,4.545999,2.2724395,2.448243,4.320094
33.092476,17.118584,6.8218226,9.402262,3.8396645,2.6865797,5.126484,6.9331126,4.412907,2.2099867,2.3726244,4.1827264
33.56466,17.342083,6.913861,9.565163,3.8879676,2.725882,5.208957,7.0199957,4.4696465,2.2366114,2.404862,4.2412887
34.041607,17.567837,7.0068274,9.729706,3.9367578,2.7655807,5.292262,7.1077557,4.5269585,2.2635047,2.4374247,4.3004417
33.66659,17.390331,6.933729,9.600328,3.898395,2.7343662,5.226761,7.0387516,4.481895,2.242359,2.4118211,4.253931
32.604774,16.887737,6.7267594,9.234007,3.789774,2.6459854,5.0413,6.843374,4.3543024,2.182487,2.339327,4.122239
34.11664,17.603352,7.0214524,9.755592,3.9444332,2.7718258,5.3053675,7.1215615,4.5359745,2.2677355,2.4425473,4.3097477
34.42015,17.747015,7.080613,9.860302,3.975482,2.797089,5.3583803,7.1774087,4.572446,2.2848494,2.4632692,4.3473907
34.059814,17.576456,7.0103765,9.735989,3.9386206,2.7670963,5.2954426,7.111106,4.529146,2.2645314,2.4386678,4.3027
34.356346,17.716812,7.0681763,9.838289,3.9689546,2.7917778,5.3472357,7.165668,4.5647783,2.2812514,2.4589128,4.3394766
34.000877,17.54856,6.9988885,9.715655,3.9325914,2.7621906,5.2851486,7.100261,4.522064,2.261208,2.434644,4.2953906
33.915752,17.508266,6.982296,9.686287,3.9238834,2.755105,5.27028,7.0845976,4.511835,2.2564082,2.428832,4.284833
34.976902,18.010544,7.1891356,10.052378,4.032436,2.84343,5.4556246,7.2798524,4.639347,2.3162425,2.5012803,4.416441
34.34704,17.71241,7.0663624,9.835079,3.9680028,2.7910032,5.3456106,7.1639557,4.5636606,2.280727,2.4582777,4.3383226
34.381836,17.72888,7.073145,9.847084,3.9715624,2.7939,5.3516884,7.1703587,4.567842,2.282689,2.4606533,4.342639
34.083427,17.587631,7.014979,9.744134,3.9410357,2.7690616,5.2995667,7.1154504,4.5319834,2.2658627,2.44028,4.3056283
35.41455,18.217697,7.2744427,10.203365,4.0772066,2.8798583,5.5320663,7.3603816,4.6919374,2.34092,2.5311604,4.470721
35.266544,18.14764,7.245592,10.152303,4.062065,2.8675387,5.506214,7.3331475,4.674152,2.3325744,2.5210552,4.452364
36.130554,18.556606,7.4140058,10.450382,4.1504517,2.939455,5.657126,7.4921284,4.777975,2.3812928,2.5800443,4.5595226
33.58567,17.352028,6.917956,9.572411,3.8901167,2.7276306,5.2126265,7.023862,4.472171,2.237796,2.4062963,4.2438946
33.306046,17.219673,6.8634515,9.475942,3.861512,2.704356,5.1637864,6.9724097,4.43857,2.222029,2.3872054,4.209214
33.79305,17.450188,6.958378,9.643955,3.911331,2.7448916,5.248848,7.06202,4.4970903,2.2494893,2.4204545,4.269614
33.84581,17.475163,6.968663,9.662159,3.9167285,2.7492838,5.2580643,7.0717287,4.503431,2.2524645,2.424057,4.2761583
33.73482,17.422626,6.947028,9.623867,3.9053745,2.740045,5.238678,7.051306,4.4900937,2.246206,2.416479,4.2623925
35.240032,18.135092,7.2404246,10.143156,4.0593534,2.8653321,5.501584,7.328269,4.670966,2.3310795,2.5192451,4.4490757
35.581806,18.296865,7.3070436,10.261066,4.094316,2.8937798,5.5612793,7.391157,4.712035,2.3503509,2.5425794,4.4914646
34.448776,17.760563,7.0861926,9.870176,3.9784098,2.7994714,5.3633795,7.1826754,4.5758853,2.2864633,2.4652233,4.3509407
33.898308,17.50001,6.978895,9.680269,3.9220986,2.753653,5.267233,7.0813875,4.509739,2.2554245,2.427641,4.282669
34.597298,17.830866,7.1151433,9.921417,3.9936037,2.8118339,5.389322,7.210005,4.593733,2.2948382,2.4753637,4.3693614
32.65589,16.911934,6.736724,9.251643,3.7950034,2.6502404,5.0502286,6.85278,4.360445,2.1853693,2.3428173,4.128579
32.998104,17.073914,6.803427,9.369703,3.8300104,2.6787243,5.11,6.9157476,4.4015665,2.2046652,2.3661811,4.1710215
33.225437,17.181519,6.847739,9.4481325,3.853266,2.6976466,5.149707,6.9575777,4.428884,2.2174838,2.381702,4.199217
33.409935,17.268847,6.8837013,9.511783,3.8721395,2.7130032,5.181932,6.9915257,4.4510536,2.227887,2.394298,4.222099
34.93828,17.99226,7.1816063,10.039053,4.0284843,2.8402152,5.4488783,7.272745,4.634706,2.3140645,2.4986434,4.4116507
33.525085,17.32335,6.9061465,9.551509,3.883919,2.7225876,5.2020445,7.0127134,4.464891,2.2343798,2.40216,4.23638
33.46669,17.295712,6.894765,9.531364,3.8779457,2.7177274,5.1918454,7.0019693,4.4578743,2.2310872,2.3981733,4.2291384
34.077305,17.584734,7.0137854,9.742022,3.9404097,2.7685518,5.298497,7.1143236,4.531248,2.2655175,2.4398618,4.304869
34.04163,17.567848,7.006832,9.729715,3.9367604,2.7655826,5.292267,7.10776,4.5269613,2.263506,2.4374263,4.3004446
32.731453,16.9477,6.751452,9.277712,3.802733,2.6565297,5.063426,6.8666835,4.369525,2.18963,2.3479762,4.137951
34.2445,17.663872,7.046375,9.799703,3.9575129,2.7824683,5.3277,7.145088,4.5513387,2.274945,2.4512768,4.3256054
35.549805,18.28172,7.300806,10.250027,4.0910425,2.8911161,5.55569,7.3852687,4.70819,2.3485465,2.5403948,4.4874954
33.377144,17.253325,6.87731,9.500469,3.868785,2.7102737,5.1762047,6.9854918,4.4471135,2.226038,2.3920593,4.218032
34.487404,17.778849,7.0937223,9.883504,3.9823618,2.8026867,5.3701267,7.1897836,4.5805273,2.2886415,2.4678607,4.355732
34.325863,17.702385,7.062235,9.827773,3.9658365,2.7892408,5.3419113,7.1600595,4.5611157,2.279533,2.456832,4.335696
33.427,17.276924,6.8870277,9.51767,3.8738852,2.7144234,5.1849127,6.994665,4.4531045,2.2288492,2.395463,4.224215
34.143234,17.61594,7.026636,9.764767,3.9471538,2.7740395,5.310013,7.126455,4.5391703,2.269235,2.444363,4.3130455
34.5426,17.804974,7.1044807,9.902546,3.988008,2.807281,5.3797674,7.1999397,4.5871596,2.2917538,2.4716291,4.3625774
33.409042,17.268425,6.8835278,9.511476,3.8720484,2.712929,5.1817765,6.9913616,4.450947,2.2278366,2.3942375,4.2219887
34.11921,17.604568,7.0219536,9.756478,3.9446962,2.77204,5.3058167,7.122034,4.5362835,2.2678804,2.4427228,4.310066
36.711876,18.831764,7.527317,10.650934,4.209919,2.9878414,5.7586613,7.599093,4.847829,2.4140716,2.6197329,4.6316204
36.358814,18.66465,7.458498,10.52913,4.1738014,2.9584541,5.696995,7.5341287,4.8054037,2.3941636,2.5956283,4.5878325
33.397526,17.262974,6.881283,9.507502,3.87087,2.7119703,5.1797647,6.9892426,4.449563,2.2271872,2.393451,4.22056
33.023735,17.086046,6.8084235,9.378546,3.8326325,2.6808577,5.114477,6.920464,4.404647,2.2061105,2.3679311,4.1742005
34.464764,17.768131,7.089309,9.875693,3.9800458,2.8008022,5.366173,7.1856174,4.577807,2.287365,2.466315,4.3529234
34.55121,17.80905,7.106159,9.905516,3.9888887,2.8079977,5.3812714,7.201524,4.5881944,2.2922392,2.472217,4.3636446
34.239044,17.661291,7.045312,9.797821,3.956955,2.7820144,5.3267474,7.1440845,4.550683,2.2746375,2.4509044,4.3249288
34.0393,17.566744,7.006377,9.7289095,3.9365215,2.7653885,5.2918587,7.1073303,4.526681,2.2633743,2.4372668,4.300155
34.551563,17.809217,7.106228,9.905639,3.988925,2.808027,5.3813334,7.2015886,4.588237,2.2922592,2.4722412,4.363689
31.762028,16.488838,6.562491,8.943264,3.7035632,2.575839,4.8941026,6.688306,4.2530346,2.1349676,2.28179,4.017718
32.96024,17.05599,6.7960467,9.356641,3.826137,2.6755726,5.103387,6.90878,4.3970165,2.2025304,2.363596,4.1663256
34.286777,17.683886,7.054616,9.814289,3.961838,2.7859874,5.335085,7.1528673,4.5564194,2.277329,2.4541633,4.3308487
34.237057,17.66035,7.0449247,9.797136,3.9567518,2.781849,5.3264008,7.1437187,4.5504446,2.2745254,2.4507687,4.324682
34.081627,17.58678,7.014628,9.743513,3.9408517,2.7689118,5.2992525,7.115119,4.5317674,2.2657611,2.440157,4.305405
33.2484,17.192387,6.8522153,9.456055,3.8556151,2.6995578,5.153718,6.9618034,4.4316435,2.2187786,2.3832698,4.2020645
33.11998,17.131603,6.8271837,9.411751,3.8424783,2.688869,5.131288,6.9381733,4.416212,2.2115376,2.3745022,4.1861377
35.723682,18.36402,7.3346977,10.310013,4.1088295,2.9055886,5.5860596,7.417262,4.729084,2.3583508,2.5522656,4.5090604
34.181168,17.633898,7.034031,9.777855,3.9510348,2.7771974,5.316639,7.1334352,4.543729,2.2713742,2.4469533,4.317751
34.49302,17.781507,7.094817,9.885442,3.9829364,2.8031542,5.371108,7.190817,4.5812025,2.2889583,2.468244,4.356428
34.85076,17.950836,7.164548,10.00886,4.0195317,2.8329308,5.433592,7.2566423,4.6241894,2.3091297,2.4926682,4.400797
33.872234,17.487667,6.973813,9.671274,3.9194314,2.751483,5.262679,7.0765905,4.506606,2.2539544,2.425861,4.279435
34.176376,17.63163,7.0330973,9.776201,3.9505446,2.7767985,5.315802,7.132554,4.5431533,2.2711039,2.446626,4.317157
33.556847,17.338387,6.9123383,9.562468,3.8871684,2.7252316,5.207593,7.0185585,4.468708,2.2361708,2.4043286,4.2403197
34.249084,17.666044,7.047269,9.801285,3.9579823,2.7828503,5.328501,7.145932,4.55189,2.2752037,2.45159,4.3261743
35.706017,18.35566,7.331255,10.303919,4.1070223,2.9041185,5.5829744,7.414012,4.726961,2.3573546,2.5510597,4.5068693
34.259743,17.67109,7.049347,9.804962,3.9590726,2.7837374,5.3303633,7.1478934,4.5531707,2.2758045,2.4523177,4.327496
33.527367,17.530792,7.011533,9.57716,3.7407732,2.7475863,5.1600122,7.0323715,4.4440646,2.210283,2.4591951,4.137165
34.274673,17.678158,7.052257,9.810114,3.9606001,2.7849803,5.332971,7.1506405,4.554965,2.2766466,2.4533372,4.3293476
34.336525,17.707432,7.064313,9.831451,3.9669273,2.7901282,5.343774,7.1620216,4.562397,2.2801342,2.4575598,4.337019
36.09312,18.538887,7.406709,10.437468,4.1466217,2.9363391,5.6505876,7.4852405,4.773477,2.379182,2.5774884,4.55488
33.61862,17.367626,6.9243793,9.583779,3.893488,2.7303734,5.218383,7.0299253,4.476131,2.239654,2.408546,4.2479815
33.79689,17.452005,6.9591274,9.645281,3.911724,2.7452116,5.2495193,7.062727,4.4975524,2.249706,2.4207172,4.270091
35.205276,18.11864,7.23365,10.131166,4.055798,2.8624392,5.4955134,7.3218746,4.66679,2.32912,2.5168724,4.4447656
35.097595,18.067673,7.212661,10.094017,4.0447826,2.8534763,5.4767056,7.3020606,4.6538506,2.323048,2.5095205,4.4314103
34.32367,17.70135,7.0618076,9.827017,3.9656124,2.7890584,5.341529,7.1596565,4.5608525,2.2794094,2.4566822,4.3354244
33.84525,17.474895,6.9685535,9.661964,3.916671,2.7492368,5.257966,7.0716248,4.503363,2.2524328,2.4240186,4.2760887
34.988457,18.016014,7.191388,10.056365,4.033618,2.8443923,5.457643,7.281979,4.640736,2.3168943,2.5020695,4.4178743
35.293266,18.16029,7.250801,10.161522,4.0647993,2.869763,5.510882,7.3380647,4.6773634,2.3340812,2.5228796,4.455678
34.043964,17.568953,7.0072865,9.730519,3.9369988,2.7657766,5.292674,7.108189,4.5272417,2.2636375,2.4375854,4.300734
